Unnamed: 0,ID,Salary,Designation,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,Degree,Specialization,collegeGPA,GraduationYear,English,Logical,Quant,Domain,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
train,473243,300000,information security analyst,f,1992,81.6,cbse,2010,81.0,cbse,B.Tech/B.E.,computer science & engineering,75.85,2014,425,505,505,0.622642915849938,-0.5719,0.8518,0.4906,1.5899,0.1864
train,810270,325000,project engineer,m,1993,91.0,cbse,2010,87.8,cbse,B.Tech/B.E.,information technology,83.3,2014,450,495,720,0.793580614548506,1.4208,0.8784,1.547,0.2727,1.6302
train,810588,100000,android developer,f,1992,84.0,icse,2009,87.83,icse,B.Tech/B.E.,information technology,74.0,2014,580,525,470,0.635978756456794,1.2772,0.8784,0.1637,-1.2486,-0.2859
train,829913,245000,software analyst,f,1992,83.0,state,2010,87.0,state,B.Tech/B.E.,computer science & engineering,73.94,2014,615,535,210,0.991230625262871,1.4208,1.0449,0.01,-1.3753,0.6721
train,993701,200000,programmer,m,1992,77.0,state,2009,75.5,state,B.Tech/B.E.,information technology,69.3,2013,370,390,285,0.486747008438193,-0.5899,-1.9521,0.3174,1.1601,-2.3937
train,228051,605000,software engineer,m,1988,58.0,icse,2006,69.0,icse,B.Tech/B.E.,information technology,70.0,2011,565,535,545,0.765673581234011,-2.8903,0.6568,-0.1988,0.4148,-1.0774
train,133153,555000,senior java developer,m,1989,74.53,state,2006,84.53,state,B.Tech/B.E.,computer engineering,63.0,2010,705,565,605,0.960903087163164,-2.272,0.6568,0.2366,-1.2303,-0.4455
train,831367,600000,software engineer,m,1993,87.3,state,2010,89.9,state,B.Tech/B.E.,computer science & engineering,67.2,2014,500,525,705,0.744758354008939,0.1282,0.5454,0.01,-1.5021,-0.0943
train,292803,200000,system engineer,m,1991,60.0,state,2007,62.0,state,B.Tech/B.E.,information technology,70.0,2012,335,405,435,0.735795709224656,-0.5719,0.0328,-0.344,-1.8179,-0.1295
train,636483,105000,software developer,m,1989,46.24,state,2007,52.5,state,MCA,computer application,73.0,2013,310,375,295,-1.0,0.8463,0.3789,0.6248,1.2869,0.4805
train,1029968,205000,javascript developer,m,1993,60.2,state,2010,65.0,state,B.Tech/B.E.,information technology,75.0,2014,300,335,345,0.356536487724475,-0.0154,1.2114,0.9322,0.0192,1.4386
train,281866,170000,electrical engineer,m,1988,81.8,cbse,2006,71.8,cbse,B.Tech/B.E.,electronics and electrical engineering,64.5,2011,415,525,625,0.824666400671332,-1.8083,-0.2793,-0.6343,0.0623,-0.1295
train,1251016,180000,it analyst,m,1991,80.15,state,2009,79.83,state,B.Tech/B.E.,computer engineering,55.09,2013,465,640,430,0.960903087163164,0.1282,-0.1206,-0.2974,0.9066,-1.0524
train,60401,360000,automation engineer,m,1988,72.0,icse,2006,59.4,icse,B.Tech/B.E.,electronics & instrumentation eng,72.0,2010,495,505,505,0.124502074009537,-1.4992,-0.5913,0.2366,-0.1727,0.8183
train,1248141,320000,asp.net developer,m,1991,75.6,state,2009,74.6,state,B.Tech/B.E.,electronics and communication engineering,77.72,2014,475,630,705,0.976292560913216,-0.0154,-0.1206,-1.0659,1.5404,-0.0943
train,41012,370000,system engineer,m,1986,81.0,icse,2005,77.0,state,B.Tech/B.E.,electronics & telecommunications,77.0,2010,655,735,755,0.985461394326131,-0.1082,0.5008,1.2525,-1.7004,0.5024
train,1069526,200000,programmer,m,1991,90.6,state,2009,79.3,state,B.Tech/B.E.,computer science & engineering,65.7,2013,430,350,475,0.622642915849938,1.4208,1.2114,1.2396,-1.1218,1.247
train,456296,300000,quality analyst,m,1991,77.0,cbse,2008,67.0,cbse,B.Tech/B.E.,computer engineering,59.0,2012,535,465,345,0.525922584252055,-1.5765,0.9688,-0.344,0.3561,-0.7615
train,335390,440000,software engineer,f,1989,74.4,n/a,2008,69.7,n/a,B.Tech/B.E.,electronics and communication engineering,70.8,2012,475,445,405,0.824666400671332,0.51,0.1498,-0.8157,-0.407769999999999,0.5024
train,1253323,65000,java developer,m,1992,74.0,icse,2009,84.0,state,B.Tech/B.E.,electronics and communication engineering,64.0,2013,605,565,475,0.338786347219528,-1.4517,0.7119,-0.6048,-0.3612,-0.2859
train,823924,180000,software test engineer,m,1991,80.6,cbse,2009,74.6,cbse,B.Tech/B.E.,computer science & engineering,57.5,2014,485,440,445,0.356536487724475,0.2718,0.2124,0.7785,1.9207,-0.6692
train,1089265,180000,desktop support analyst,m,1989,67.0,cbse,2007,65.0,cbse,B.Tech/B.E.,information technology,65.0,2012,525,420,475,0.704090412131314,-0.3027,-0.7866,-0.2974,0.2727,0.0973
train,948661,320000,engineer,m,1991,75.0,icse,2010,67.75,state,B.Tech/B.E.,computer science & engineering,72.9,2014,415,280,365,0.911395278391328,-0.8772,-0.4536,0.6248,-0.1076,0.6721
train,507994,195000,software engineer,f,1991,82.0,state,2008,65.6,state,B.Tech/B.E.,information technology,54.68,2012,415,450,430,0.765673581234011,-1.6538,0.5008,1.1437,1.2374,-0.4455
train,638979,300000,java software engineer,m,1991,89.0,state,2009,92.5,state,B.Tech/B.E.,computer science & engineering,87.9,2013,485,525,665,0.670743151433127,0.5591,1.3779,0.6248,-0.7415,-0.2859
train,507959,240000,software developer,m,1991,81.8,cbse,2009,75.0,cbse,B.Tech/B.E.,computer engineering,60.56,2013,555,350,560,0.968237495890543,-1.4992,-0.7473,-1.6502,1.4724,-0.7615
train,1208099,300000,trainee software engineer,f,1991,81.0,state,2010,66.3,state,B.Tech/B.E.,computer science & engineering,76.3,2014,675,510,400,0.622642915849938,-0.0154,1.0449,0.4711,-0.995,-0.2859
train,707151,200000,software engineer,m,1992,85.0,state,2009,91.0,state,B.Tech/B.E.,electronics and communication engineering,78.0,2013,485,340,485,0.694479327708463,-0.0154,0.0459,1.2396,0.7798,-0.0943
train,895667,655000,software test engineer,f,1992,92.6,cbse,2010,94.6,cbse,B.Tech/B.E.,computer science & engineering,83.0,2014,710,640,650,0.486747008438193,-0.7335,-0.4536,0.6248,0.5262,-0.4776
train,509310,345000,software developer,f,1990,80.2,cbse,2008,72.0,cbse,B.Tech/B.E.,electronics and communication engineering,72.25,2012,590,400,545,0.538386892985096,1.1283,1.1248,1.1074,-0.7603,0.3049
train,628645,215000,qa analyst,f,1991,77.7,state,2009,85.0,state,B.Tech/B.E.,computer science & engineering,78.5,2013,555,500,425,0.635978756456794,0.4155,0.3789,0.4711,-0.6147,-0.0943
train,240634,350000,senior engineer,m,1989,80.2,cbse,2007,77.6,cbse,B.Tech/B.E.,electronics and communication engineering,74.3,2011,505,555,555,0.910770164246022,-1.0355,-0.2793,0.9623,0.0623,-0.4455
train,1230280,315000,software engineer,m,1992,86.8,cbse,2009,63.6,state,B.Tech/B.E.,computer science & engineering,85.2,2014,570,495,740,0.996744486852253,0.2718,0.7119,-1.2196,1.1601,0.2889
train,416040,400000,senior .net developer,m,1990,80.6,n/a,2007,67.0,n/a,B.Tech/B.E.,information technology,63.19,2012,465,435,585,0.765673581234011,0.626,0.0328,1.5428,0.6204,-0.2875
train,287647,325000,graduate engineer,m,1989,69.6,cbse,2006,68.0,cbse,M.Tech./M.E.,computer engineering,70.25,2015,565,535,575,0.884122511593735,-1.1901,0.9688,0.3817,0.0623,-1.8673
train,265914,325000,software engineer,f,1990,86.5,state,2007,93.1,state,B.Tech/B.E.,computer engineering,70.0,2011,645,605,595,0.670743151433127,0.0464,-0.1232,-0.0537,1.1199,-0.7615
train,1152107,120000,front end web developer,m,1989,74.8,icse,2008,79.0,icse,B.Tech/B.E.,electronics and electrical engineering,71.0,2012,735,565,370,-1.0,-0.159,0.0459,0.1637,0.1459,-1.0524
train,225959,395000,quality assurance automation engineer,m,1989,86.13,state,2008,82.5,state,B.Tech/B.E.,computer engineering,67.38,2012,625,545,535,0.842248322257836,-3.1994,-1.8393,-1.9405,1.3549,-1.2354
train,421614,215000,production engineer,m,1990,81.66,state,2007,80.0,state,B.Tech/B.E.,electronics and communication engineering,66.5,2012,435,315,465,0.376059586651545,1.3215,-0.5913,0.3817,0.4442,-1.3934
train,637441,350000,test engineer,m,1991,91.3,state,2009,91.2,state,B.Tech/B.E.,electronics and communication engineering,70.0,2013,520,605,855,0.229481754911755,-0.0154,0.8784,-0.6048,-0.995,0.4805
train,815820,580000,engineer,m,1991,88.4,cbse,2009,75.5,cbse,B.Tech/B.E.,electronics and communication engineering,80.42,2014,545,630,545,0.493596387301038,-1.1644,-1.6191,-0.7585,0.653,-0.6692
train,40772,650000,assistant manager,m,1984,75.0,state,2003,82.5,state,B.Tech/B.E.,electrical engineering,80.0,2010,375,445,554,0.376059586651545,-0.2628,-0.2793,-0.344,0.7673,-0.4455
train,135074,360000,engineering technician,m,1985,75.0,n/a,2007,76.3,n/a,B.Tech/B.E.,electronics & instrumentation eng,71.7,2010,325,335,525,0.538386892985096,-0.880999999999999,-1.5273,1.2525,-0.2902,0.1864
train,611021,335000,programmer analyst,f,1992,85.0,state,2009,95.0,state,B.Tech/B.E.,electronics and communication engineering,75.8,2013,450,450,620,0.538386892985096,0.7027,0.7119,-0.1437,-1.5021,-0.4776
train,1255815,150000,production engineer,m,1993,71.1,cbse,2011,64.5,state,B.Tech/B.E.,mechanical engineering,60.05,2015,560,340,390,0.328746378624932,-0.0154,-0.6201,-0.4511,0.1459,-1.244
train,947006,380000,product engineer,m,1991,80.4,cbse,2009,92.25,state,B.Tech/B.E.,telecommunication engineering,67.22,2014,755,620,570,-1.0,-0.7335,-0.4536,1.7007,0.0192,0.0973
train,619949,350000,junior engineer,m,1991,73.0,cbse,2009,74.0,state,B.Tech/B.E.,mechanical engineering,82.0,2013,615,350,400,0.535862819499896,-0.0154,0.0459,0.3174,0.7798,-0.6692
train,662149,60000,software developer,m,1990,73.0,state,2007,65.0,state,B.Tech/B.E.,computer engineering,83.0,2013,360,585,575,0.916869961103619,-2.7443,-3.4506,-1.6807,-0.2344,-4.3099
train,543624,105000,software engineer,m,1992,85.72,state,2009,91.58,state,B.Tech/B.E.,electronics and communication engineering,78.5,2013,475,485,455,0.376059586651545,-0.880999999999999,0.3838,-0.7068,-0.8778,-0.9194
train,1010140,330000,systems engineer,m,1991,89.76,icse,2009,82.0,cbse,B.Tech/B.E.,electronics and instrumentation engineering,72.0,2017,595,590,665,0.849802713510871,0.8463,1.3779,0.4711,-0.8682,0.8637
train,206807,300000,senior software engineer,m,1988,57.0,n/a,2004,62.0,n/a,MCA,computer application,74.23,2011,405,385,415,0.600057182338341,-1.8083,-1.3713,-0.0537,-0.4078,-0.6035
train,794276,120000,business development manager,m,1992,67.0,state,2009,61.0,cbse,B.Tech/B.E.,electronics and communication engineering,62.0,2014,500,470,485,0.493596387301038,-1.1644,-0.2871,0.3174,1.0333,0.6721
train,1281760,250000,network engineer,m,1992,77.0,icse,2009,70.0,icse,B.Tech/B.E.,electronics and communication engineering,66.72,2014,525,590,635,0.112139438207403,-0.0154,-0.2871,-1.527,-0.4879,-2.2021
train,347449,95000,it assistant,m,1988,58.0,state,2004,67.0,state,MCA,computer application,65.0,2012,415,405,365,0.563267823666597,0.2009,-1.2543,-0.3803,1.4724,-0.7615
train,664337,250000,marketing manager,m,1991,87.4,icse,2009,75.14,state,B.Tech/B.E.,electronics & instrumentation eng,89.4,2013,660,380,680,0.538386892985096,-0.159,0.3789,0.9322,-1.2486,0.2889
train,237897,200000,data analyst,f,1986,51.36,n/a,2008,73.3,n/a,B.Tech/B.E.,computer engineering,69.2,2011,365,385,315,0.413838255788123,-0.5719,1.1248,1.2525,-0.9953,0.8183
train,215931,380000,quality assurance test engineer,f,1989,83.0,cbse,2007,74.4,cbse,B.Tech/B.E.,information technology,74.0,2011,365,585,415,0.600057182338341,1.2828,0.9688,0.672,1.0024,1.1343
train,576183,395000,assistant systems engineer,m,1992,87.0,cbse,2009,73.0,cbse,B.Tech/B.E.,computer engineering,66.6,2013,625,585,750,0.952245572924303,-0.5899,0.0459,-0.9122,-1.1218,-0.4776
train,1034790,335000,programmer analyst,m,1990,75.0,cbse,2007,62.8,cbse,B.Tech/B.E.,electronics & instrumentation eng,65.0,2013,490,530,485,-1.0,0.7027,0.7119,0.7785,-0.2344,0.0973
train,489939,285000,customer service representative,m,1989,74.6,cbse,2006,58.0,cbse,B.Tech/B.E.,computer engineering,73.86,2011,710,585,530,0.635978756456794,0.2782,1.7488,0.3817,0.6204,0.9763
train,1207299,300000,system engineer,m,1991,83.0,cbse,2008,70.0,state,B.Tech/B.E.,computer science & engineering,72.0,2013,385,640,690,0.996744486852253,-0.7335,0.3789,-0.1437,0.2727,0.4805
train,1060355,300000,android developer,m,1992,87.0,state,2010,81.0,state,B.Tech/B.E.,electronics and communication engineering,72.0,2014,570,495,525,0.0531603052826837,0.5591,-0.1206,0.01,-1.6289,-1.6273
train,1275106,300000,rf engineer,m,1990,78.53,state,2008,68.5,state,B.Tech/B.E.,electronics engineering,63.7,2013,560,495,500,-1.0,-0.159,-1.6191,1.3933,-2.136,-2.5853
train,1058932,400000,software developer,m,1989,73.0,cbse,2006,61.6,cbse,B.Tech/B.E.,information technology,66.9,2013,595,570,725,0.953899775079926,-0.4463,0.5454,0.4711,0.7798,-0.8608
train,282180,500000,embedded software engineer,m,1987,67.7,state,2005,78.2,state,B.Tech/B.E.,information technology,71.0,2011,515,475,485,0.765673581234011,0.51,0.8128,1.8331,0.1798,0.8183
train,259623,175000,it support specialist,m,1988,54.0,n/a,2006,68.0,n/a,B.Tech/B.E.,electronics and communication engineering,69.0,2010,505,295,375,-1.0,0.2009,-0.7473,-0.6343,-0.9953,-1.3934
train,329829,240000,human resource assistant,m,1991,67.0,state,2008,65.0,state,B.Tech/B.E.,information technology,62.0,2012,375,355,255,0.190153405601018,-0.1082,-0.9033,-0.0537,0.6498,-1.2354
train,985445,120000,technical support executive,m,1991,48.0,state,2008,54.0,state,B.Tech/B.E.,information technology,56.0,2014,325,335,390,0.356536487724475,-1.308,-1.7856,0.01,0.0192,-2.3937
train,924753,325000,systems engineer,m,1992,96.0,icse,2010,79.5,state,B.Tech/B.E.,computer science & engineering,90.0,2014,765,670,720,0.842248322257836,-0.4463,1.2114,0.9322,1.1601,-0.0943
train,1259769,135000,php developer,f,1993,64.0,state,2010,63.6,state,B.Tech/B.E.,computer science & engineering,75.9,2014,420,510,475,0.911395278391328,0.4155,-0.1206,-0.2974,-2.0092,-0.4776
train,552751,590000,software engineer,m,1991,87.4,cbse,2009,86.8,cbse,B.Tech/B.E.,computer science & engineering,82.4,2013,615,595,705,0.952245572924303,-1.0208,0.0459,0.01,0.2727,0.2889
train,660938,100000,hr assistant,f,1992,88.0,state,2009,81.0,state,B.Tech/B.E.,computer science & engineering,78.5,2013,450,535,415,0.525922584252055,-1.1644,-1.2861,-0.7585,-0.2344,1.4386
train,530470,275000,software engineer,m,1992,53.8,cbse,2009,59.6,cbse,B.Tech/B.E.,information technology,80.68,2013,425,560,370,0.992259189330951,-1.6924,0.8128,0.0914,1.5018,-0.4455
train,791334,60000,test engineer,f,1991,84.0,icse,2009,87.0,icse,B.Tech/B.E.,computer science & engineering,80.3,2013,615,470,470,0.930370607202691,-0.0154,0.7119,1.2396,-0.7415,1.247
train,660959,190000,technical support engineer,m,1990,83.0,state,2009,86.0,state,B.Tech/B.E.,electronics and communication engineering,71.0,2013,555,555,280,0.376059586651545,-0.159,0.8784,0.7785,0.1459,1.247
train,1125281,120000,sales executive,m,1991,85.0,state,2009,85.6,state,M.Tech./M.E.,computer science & engineering,80.0,2015,630,510,485,0.622642915849938,1.2772,0.0459,0.3174,-0.995,1.0554
train,309046,250000,android developer,m,1993,71.0,cbse,2009,60.0,cbse,B.Tech/B.E.,information technology,63.0,2013,465,355,515,0.356536487724475,-3.1994,-0.9033,-1.2148,-0.0552,-2.0253
train,741227,300000,programmer analyst,m,1992,90.3,state,2010,83.5,state,B.Tech/B.E.,electronics & telecommunications,61.63,2014,500,440,340,0.538386892985096,-0.159,0.3789,0.3174,-0.4879,1.0554
train,271549,330000,software engineer,m,1989,70.0,state,2007,60.0,cbse,B.Tech/B.E.,computer engineering,64.3,2011,645,465,575,0.525922584252055,-0.4173,-1.8393,-0.344,1.1199,0.1864
train,1119237,400000,electronic field service engineer,m,1992,81.4,cbse,2009,71.0,cbse,B.Tech/B.E.,electronics & telecommunications,77.0,2014,580,370,500,0.207392169717661,-0.0154,0.3789,0.7785,-0.2344,1.4386
train,814679,120000,electrical project engineer,m,1989,75.0,state,2007,59.6,state,B.Tech/B.E.,electronics and electrical engineering,61.51,2011,520,425,385,0.557389505646088,0.2718,-0.1206,0.4711,-0.6147,-0.2859
train,626510,330000,system engineer,f,1993,86.0,state,2010,78.83,state,B.Tech/B.E.,information technology,69.43,2014,465,475,500,0.884122511593735,1.5644,0.3789,1.0859,-1.1218,-0.0943
train,797192,300000,assistant programmer,f,1990,66.0,state,2009,64.0,state,B.Tech/B.E.,computer science & engineering,65.0,2013,370,355,385,0.294295423383813,1.2772,1.0449,1.7007,-1.3753,0.6721
train,299705,130000,test engineer,m,1990,72.0,state,2008,75.0,state,M.Tech./M.E.,other,87.5,2014,335,285,345,-1.0,-0.1082,0.3448,0.0914,1.3549,0.0284
train,348114,335000,systems engineer,f,1989,90.0,state,2008,87.0,state,B.Tech/B.E.,computer engineering,76.0,2012,554,455,495,0.377551419424541,0.9737,0.9688,0.2366,2.765,-0.0167
train,196447,370000,software developer,f,1988,79.0,cbse,2006,69.4,cbse,MCA,computer application,65.0,2011,495,555,545,0.735795709224656,0.0464,-0.4353,0.672,0.0623,0.0284
train,244948,145000,data analyst,m,1989,67.6,state,2007,50.0,state,B.Tech/B.E.,information technology,65.0,2011,445,495,325,0.488347976782714,0.3555,-0.1232,-0.9245,-0.4078,0.8183
train,582739,325000,software engineer,m,1990,89.0,state,2008,94.3,state,B.Tech/B.E.,computer engineering,76.2,2012,720,645,750,0.864685413370085,-0.0154,-0.1206,-0.7585,-0.995,-1.4356
train,296716,180000,technical support engineer,m,1988,79.0,icse,2007,81.0,icse,B.Tech/B.E.,computer engineering,72.04,2011,455,435,554,0.704090412131314,-1.0355,0.0328,-1.6502,1.0024,0.3444
train,262479,495000,system engineer,m,1988,85.4,cbse,2006,80.2,cbse,B.Tech/B.E.,computer engineering,88.1,2011,415,565,595,0.704090412131314,0.6646,0.6568,0.2366,-0.7603,0.0284
train,404256,115000,assistant professor,f,1989,69.2,n/a,2007,87.4,n/a,B.Tech/B.E.,electronics and communication engineering,76.9,2011,415,435,415,-1.0,-1.308,-1.1196,-3.0639,-0.3612,-0.6692
train,339386,280000,software engineer,m,1991,89.0,state,2008,96.0,state,B.Tech/B.E.,information technology,74.5,2012,355,345,405,0.600057182338341,0.2009,1.6708,0.5994,0.0623,0.5024
train,127002,475000,product developer,m,1989,87.8,state,2006,95.0,state,B.Tech/B.E.,electronics and communication engineering,74.9,2010,525,465,615,0.376059586651545,-0.880999999999999,-1.8393,-1.7954,-0.2902,-2.0253
train,970295,345000,graduate engineer trainee,m,1992,86.1,icse,2010,74.83,cbse,B.Tech/B.E.,electronics and electrical engineering,73.9,2014,545,570,665,0.684565067658204,-1.1644,0.7119,-0.2974,1.2869,0.8637
train,64400,500000,associate software engineer,m,1989,86.8,state,2006,78.2,state,B.Tech/B.E.,computer engineering,75.73,2010,635,535,495,0.864685413370085,-0.7264,0.5008,0.2366,0.7673,-0.2875
train,1192794,265000,qa analyst,f,1992,85.83,state,2010,86.0,state,B.Tech/B.E.,information technology,86.0,2014,315,480,295,0.144789889482462,-0.159,-1.2861,-0.9122,-2.0092,-1.244
train,189286,400000,software engineer,m,1989,82.2,state,2007,81.33,state,B.Tech/B.E.,electronics and electrical engineering,90.0,2011,425,415,425,0.376059586651545,-0.1082,0.3448,0.672,-0.4078,0.6603
train,947956,180000,it recruiter,m,1989,79.6,cbse,2008,50.4,state,B.Tech/B.E.,computer engineering,58.1,2014,640,520,390,0.953899775079926,-0.8772,-0.4536,-0.9122,0.653,-1.244
train,1035842,240000,embedded software engineer,m,1992,71.0,state,2009,65.4,state,B.Tech/B.E.,electronics and communication engineering,69.9,2013,605,580,465,0.943272157866555,1.2772,0.7119,0.3174,-1.1218,1.4386
train,1046268,240000,business analyst consultant,m,1992,59.0,state,2009,55.0,cbse,B.Tech/B.E.,electronics and communication engineering,66.0,2013,700,570,485,0.112139438207403,1.9953,0.3789,1.2396,-1.7556,1.4386
train,555964,180000,hardware engineer,f,1991,86.4,n/a,2009,64.0,n/a,B.Tech/B.E.,electronics and communication engineering,55.07,2013,615,610,530,0.124502074009537,0.4155,0.5454,-1.0659,0.2727,1.0554
train,781932,100000,lecturer,m,1992,83.6,state,2009,74.89,state,B.Tech/B.E.,mechanical engineering,67.6,2016,555,535,650,0.971663490820888,-0.0154,-0.1206,-0.2974,-0.6147,-0.2859
train,963956,390000,associate software engineer,m,1992,84.83,state,2010,93.3,state,B.Tech/B.E.,computer science & engineering,65.5,2014,675,545,545,0.953899775079926,1.2772,0.0459,1.547,0.0192,0.8637
train,1013002,260000,data analyst,m,1991,84.43,icse,2009,63.33,state,B.Tech/B.E.,instrumentation engineering,61.13,2013,665,530,605,0.446198249677897,1.1336,0.8784,0.9322,-0.4879,-0.2859
train,120511,115000,system engineer,m,1988,76.36,state,2006,71.5,state,B.Tech/B.E.,computer engineering,60.13,2010,445,465,355,0.635978756456794,0.9737,0.6568,-0.344,-1.2303,-0.6035
train,1281191,105000,software developer,m,1991,75.0,cbse,2009,65.0,cbse,B.Tech/B.E.,information technology,63.0,2013,465,580,665,0.622642915849938,1.2772,-0.2871,1.7007,-1.1218,-0.8608
train,687992,180000,customer support engineer,m,1991,55.6,state,2009,56.2,state,B.Tech/B.E.,electronics engineering,65.9,2013,380,520,500,0.824666400671332,-1.8825,-3.4506,-2.1418,0.7798,-2.9686
train,922684,305000,programmer analyst,f,1991,92.0,icse,2009,89.0,icse,B.Tech/B.E.,computer science & engineering,64.08,2014,800,475,695,0.356536487724475,0.99,1.7109,1.547,-2.136,0.2889
train,980895,350000,graduate engineer,m,1991,87.6,cbse,2010,77.6,cbse,B.Tech/B.E.,electronics and electrical engineering,76.22,2014,510,655,535,0.193768441980019,-2.457,-1.2861,-0.1437,0.5262,-0.4776
train,817070,525000,programmer,m,1989,77.86,state,2006,64.33,state,M.Tech./M.E.,computer science & engineering,70.0,2013,590,555,590,0.990008756723898,-1.4517,-1.1196,0.6248,1.794,-0.0943
train,1063388,310000,junior software developer,m,1991,88.83,cbse,2009,70.8,cbse,B.Tech/B.E.,information technology,65.63,2014,475,615,665,0.144789889482462,0.2718,-0.1206,0.1637,0.7798,-0.0943
train,289737,300000,programmer,m,1989,80.5,state,2008,71.25,state,B.Tech/B.E.,computer engineering,65.0,2011,615,555,645,0.901489571371033,-0.2628,0.8128,-1.3599,-0.1727,0.1864
train,212902,600000,programmer analyst,m,1990,88.18,n/a,2007,90.33,n/a,B.Tech/B.E.,computer engineering,70.0,2011,685,715,645,0.998086556504608,-2.1175,-0.5913,-2.2308,0.8848,-1.0774
train,1265819,240000,software engineer,m,1992,82.0,state,2009,79.23,state,B.Tech/B.E.,electronics and communication engineering,70.0,2013,605,565,645,-1.0,0.7027,1.2114,0.9322,-1.1218,0.2889
train,35327,215000,software test engineer,m,1988,65.0,cbse,2008,67.0,state,B.Tech/B.E.,information technology,65.78,2011,405,475,404,0.342314899911815,-0.880999999999999,-0.1232,-0.4891,1.2374,0.0284
train,505912,180000,software developer,m,1990,84.83,state,2007,77.23,state,B.Tech/B.E.,information technology,73.5,2012,415,545,605,0.735795709224656,1.1283,0.3838,-0.9245,0.7673,-0.2875
train,1077918,140000,software engineer,m,1988,62.4,state,2006,67.17,state,B.Tech/B.E.,electronics & telecommunications,60.14,2013,420,615,465,0.881620069530177,-0.5899,-0.2871,0.01,0.1459,0.0973
train,520399,450000,software engineer,m,1991,69.2,cbse,2008,67.8,cbse,B.Tech/B.E.,computer engineering,74.6,2012,535,510,455,0.819416529835888,0.2009,-1.5273,-0.0537,-0.0552,-1.1169
train,852169,310000,software engineer,m,1991,86.67,icse,2008,83.43,icse,B.Tech/B.E.,electronics and instrumentation engineering,80.38,2012,650,665,780,0.649389714846691,-0.5899,0.2124,0.01,-1.5021,-0.8608
train,602117,455000,designer,m,1990,81.0,cbse,2008,76.4,cbse,B.Tech/B.E.,mechanical engineering,69.7,2012,510,385,455,0.840840968763718,0.8463,-0.9531,-0.7585,-1.3753,-2.2021
train,295355,110000,quality control inspection technician,m,1990,83.3,state,2007,83.3,state,B.Tech/B.E.,electronics and communication engineering,76.6,2011,435,325,405,0.694479327708463,-1.3447,0.0328,-1.2148,0.1798,-1.2354
train,914034,480000,qa analyst,m,1991,72.0,cbse,2008,69.0,state,MCA,computer application,65.5,2014,485,475,385,-1.0,-1.1644,-0.2871,0.4711,0.0192,0.585
train,1082552,200000,software engineer,f,1993,81.0,cbse,2010,75.5,cbse,B.Tech/B.E.,computer science & engineering,82.8,2014,475,410,320,0.622642915849938,0.2718,0.2124,0.01,1.0333,0.4805
train,311951,950000,business analyst,m,1989,88.0,cbse,2007,87.0,cbse,B.Tech/B.E.,applied electronics and instrumentation,66.0,2011,535,635,715,-1.0,-2.272,-0.7473,-0.344,1.1199,-2.8152
train,529692,240000,software engineer,m,1991,72.0,state,2007,76.0,state,B.Tech/B.E.,information technology,71.32,2012,510,535,545,0.884122511593735,0.2782,1.4368,1.3977,0.0035,0.6603
train,1099501,110000,qa analyst,m,1993,54.0,state,2010,64.0,state,B.Tech/B.E.,computer science & engineering,62.0,2014,360,425,370,0.23780283983757,-0.0154,-0.1206,-0.7585,0.9066,-0.0943
train,1096106,115000,gis/cad engineer,f,1992,79.14,icse,2009,70.2,cbse,B.Tech/B.E.,electronics and communication engineering,76.0,2014,510,470,440,0.207392169717661,1.5644,1.0449,0.9322,-0.2344,0.8637
train,275906,620000,assistant manager,m,1989,86.0,cbse,2008,68.0,cbse,B.Tech/B.E.,electronics and communication engineering,70.0,2011,595,445,575,0.538386892985096,-0.7264,-0.9033,-1.0697,-0.4078,-0.1295
train,666151,325000,business analyst,f,1992,84.6,cbse,2010,66.4,cbse,B.Tech/B.E.,information technology,71.0,2014,500,500,385,0.413838255788123,-1.4517,0.3789,1.0859,-0.8682,1.247
train,811167,270000,engineer,m,1992,95.2,cbse,2009,78.3,cbse,B.Tech/B.E.,mechanical engineering,73.52,2014,555,560,530,0.840840968763718,-1.0208,0.3789,-0.4511,0.0192,1.0554
train,602344,450000,senior mechanical engineer,m,1992,90.5,state,2009,95.7,state,B.Tech/B.E.,mechanical engineering,82.09,2013,510,680,780,0.971663490820888,0.2718,0.0459,-0.6048,-0.2344,0.4805
train,358268,450000,system engineer,m,1990,76.0,cbse,2008,78.0,cbse,B.Tech/B.E.,computer engineering,67.0,2012,345,465,515,0.884122511593735,-4.1267,-0.2793,-0.1988,1.2374,-0.7615
train,1063512,300000,assistant manager,m,1992,76.0,state,2009,66.0,state,B.Tech/B.E.,electronics engineering,56.24,2013,710,570,545,-1.0,-0.5899,-1.7856,-0.7585,-1.2486,-1.6273
train,1062655,300000,programmer analyst,m,1993,88.0,state,2010,90.0,state,B.Tech/B.E.,electronics and computer engineering,73.14,2014,500,495,665,0.991230625262871,-0.159,0.2124,0.4711,1.0333,1.4386
train,1272126,230000,it technician,f,1991,75.3,state,2010,76.5,state,B.Tech/B.E.,computer science & engineering,72.56,2014,500,290,330,0.488347976782714,1.9953,0.7119,0.3174,0.653,0.4805
train,1233060,145000,technical support engineer,m,1990,79.6,state,2008,78.0,state,B.Tech/B.E.,electronics & telecommunications,54.75,2013,685,630,645,0.436962648056859,-0.4463,0.3789,0.4711,-0.7415,0.4805
